AnoMes;DataReferencia;SK_CentroCusto;Categoria;ValorOrcado
202608;2026-08-01;3;Limpeza e Higiene;11415,13
202608;2026-08-01;4;Material Elétrico;21086,92
202608;2026-08-01;4;Material Hidráulico;39677,58
202608;2026-08-01;4;EPI;18990,44
202608;2026-08-01;4;Ferramentas;29979,98
202608;2026-08-01;4;Peças de Reposição;32936,53
202608;2026-08-01;4;Lubrificantes;10797,07
202608;2026-08-01;4;Material de Escritório;43497,77
202608;2026-08-01;4;Limpeza e Higiene;32981,33
202608;2026-08-01;5;Material Elétrico;4931,94
202608;2026-08-01;5;Material Hidráulico;41287,77
202608;2026-08-01;5;EPI;22738,29
202608;2026-08-01;5;Ferramentas;17817,28
202608;2026-08-01;5;Peças de Reposição;12050,61
202608;2026-08-01;5;Lubrificantes;5278,67
202608;2026-08-01;5;Material de Escritório;22653,13
202608;2026-08-01;5;Limpeza e Higiene;29590,63
202608;2026-08-01;6;Material Elétrico;13307,86
202608;2026-08-01;6;Material Hidráulico;24717,67
202608;2026-08-01;6;EPI;19037,06
202608;2026-08-01;6;Ferramentas;21895,00
202608;2026-08-01;6;Peças de Reposição;36140,29
202608;2026-08-01;6;Lubrificantes;39680,10
202608;2026-08-01;6;Material de Escritório;42582,45
202608;2026-08-01;6;Limpeza e Higiene;12615,57
202608;2026-08-01;7;Material Elétrico;32414,95
202608;2026-08-01;7;Material Hidráulico;12535,22
202608;2026-08-01;7;EPI;13629,65
202608;2026-08-01;7;Ferramentas;13785,48
202608;2026-08-01;7;Peças de Reposição;27976,73
202608;2026-08-01;7;Lubrificantes;22440,66
202608;2026-08-01;7;Material de Escritório;33270,70
202608;2026-08-01;7;Limpeza e Higiene;11816,14
202608;2026-08-01;8;Material Elétrico;35455,96
202608;2026-08-01;8;Material Hidráulico;17177,80
202608;2026-08-01;8;EPI;7222,60
202608;2026-08-01;8;Ferramentas;36349,32
202608;2026-08-01;8;Peças de Reposição;42145,06
202608;2026-08-01;8;Lubrificantes;44222,27
202608;2026-08-01;8;Material de Escritório;29425,38
202608;2026-08-01;8;Limpeza e Higiene;25341,91
202608;2026-08-01;9;Material Elétrico;19336,90
202608;2026-08-01;9;Material Hidráulico;23960,95
202608;2026-08-01;9;EPI;34102,22
202608;2026-08-01;9;Ferramentas;16884,43
202608;2026-08-01;9;Peças de Reposição;17953,72
202608;2026-08-01;9;Lubrificantes;43883,29
202608;2026-08-01;9;Material de Escritório;41908,46
202608;2026-08-01;9;Limpeza e Higiene;40709,61
202608;2026-08-01;10;Material Elétrico;19969,59
202608;2026-08-01;10;Material Hidráulico;27102,24
202608;2026-08-01;10;EPI;8295,25
202608;2026-08-01;10;Ferramentas;38182,71
202608;2026-08-01;10;Peças de Reposição;3705,40
202608;2026-08-01;10;Lubrificantes;12207,32
202608;2026-08-01;10;Material de Escritório;18710,50
202608;2026-08-01;10;Limpeza e Higiene;7296,21
202608;2026-08-01;11;Material Elétrico;32295,52
202608;2026-08-01;11;Material Hidráulico;24269,99
202608;2026-08-01;11;EPI;27251,84
202608;2026-08-01;11;Ferramentas;6674,89
202608;2026-08-01;11;Peças de Reposição;43333,12
202608;2026-08-01;11;Lubrificantes;4425,13
202608;2026-08-01;11;Material de Escritório;14094,63
202608;2026-08-01;11;Limpeza e Higiene;23699,25
202608;2026-08-01;12;Material Elétrico;44704,41
202608;2026-08-01;12;Material Hidráulico;26412,73
202608;2026-08-01;12;EPI;28206,23
202608;2026-08-01;12;Ferramentas;29436,10
202608;2026-08-01;12;Peças de Reposição;24878,68
202608;2026-08-01;12;Lubrificantes;41507,41
202608;2026-08-01;12;Material de Escritório;40802,86
202608;2026-08-01;12;Limpeza e Higiene;33417,15
